Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:53:57,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Plazo en días Cetes a 364 días"
Periodo disponible,15/11/1990 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Días
Base,
Aviso,
Tipo de información,
Fecha,SF43944
05/03/2015,364
12/03/2015,N/E
19/03/2015,N/E
26/03/2015,N/E
01/04/2015,337
09/04/2015,N/E
16/04/2015,N/E
23/04/2015,N/E
30/04/2015,364
07/05/2015,N/E
14/05/2015,N/E
21/05/2015,N/E
28/05/2015,336
04/06/2015,N/E
11/06/2015,N/E
18/06/2015,N/E
25/06/2015,364
02/07/2015,N/E
09/07/2015,N/E
16/07/2015,N/E
23/07/2015,336
30/07/2015,N/E
06/08/2015,N/E
13/08/2015,N/E
20/08/2015,364
27/08/2015,N/E
03/09/2015,N/E
10/09/2015,N/E
17/09/2015,336
24/09/2015,N/E
01/10/2015,N/E
08/10/2015,N/E
15/10/2015,364
22/10/2015,N/E
29/10/2015,N/E
05/11/2015,N/E
12/11/2015,336
19/11/2015,N/E
26/11/2015,N/E
03/12/2015,N/E
10/12/2015,364
17/12/2015,N/E
24/12/2015,N/E
31/12/2015,N/E
07/01/2016,336
14/01/2016,N/E
21/01/2016,N/E
28/01/2016,N/E
04/02/2016,364
11/02/2016,N/E
18/02/2016,N/E
25/02/2016,N/E
03/03/2016,336
10/03/2016,N/E
17/03/2016,N/E
23/03/2016,N/E
31/03/2016,364
07/04/2016,N/E
14/04/2016,N/E
21/04/2016,N/E
28/04/2016,336
05/05/2016,N/E
12/05/2016,N/E
19/05/2016,N/E
26/05/2016,364
02/06/2016,N/E
09/06/2016,N/E
16/06/2016,N/E
23/06/2016,336
30/06/2016,N/E
07/07/2016,N/E
14/07/2016,N/E
21/07/2016,364
28/07/2016,N/E
04/08/2016,N/E
11/08/2016,N/E
18/08/2016,336
25/08/2016,N/E
01/09/2016,N/E
08/09/2016,N/E
15/09/2016,364
22/09/2016,N/E
29/09/2016,N/E
06/10/2016,N/E
13/10/2016,336
20/10/2016,N/E
27/10/2016,N/E
03/11/2016,N/E
10/11/2016,364
17/11/2016,N/E
24/11/2016,N/E
01/12/2016,N/E
08/12/2016,336
15/12/2016,N/E
22/12/2016,N/E
29/12/2016,N/E
05/01/2017,364
12/01/2017,N/E
19/01/2017,N/E
26/01/2017,N/E
02/02/2017,336
09/02/2017,N/E
16/02/2017,N/E
23/02/2017,N/E
02/03/2017,364
09/03/2017,N/E
16/03/2017,N/E
23/03/2017,N/E
30/03/2017,336
06/04/2017,N/E
12/04/2017,N/E
20/04/2017,N/E
27/04/2017,364
04/05/2017,N/E
11/05/2017,N/E
18/05/2017,N/E
25/05/2017,336
01/06/2017,N/E
08/06/2017,N/E
15/06/2017,N/E
22/06/2017,364
29/06/2017,N/E
06/07/2017,N/E
13/07/2017,N/E
20/07/2017,336
27/07/2017,N/E
03/08/2017,N/E
10/08/2017,N/E
17/08/2017,364
24/08/2017,N/E
31/08/2017,N/E
07/09/2017,N/E
14/09/2017,336
21/09/2017,N/E
28/09/2017,N/E
05/10/2017,N/E
12/10/2017,364
